route_id,stop_name,arrival_time,departure_time
FR-15,Dha Gate 07,10:56:10,10:56:30
FR-15,Suparco,10:58:15,10:58:35
FR-15,T- Chowk,11:00:30,11:00:30
FR-15,Khanna Pul,11:00:00,11:00:00
FR-15,Fazaia,11:01:30,11:01:50
FR-15,Gangal,11:03:35,11:03:55
FR-15,Koral Town,11:05:50,11:06:10
FR-15,Gulberg,11:07:40,11:08:00
FR-15,Pagh Chowk,11:09:45,11:10:05
FR-15,Pwd Housing Society,11:12:00,11:12:20
FR-15,Soan Gardens E Block,11:13:50,11:14:10
FR-15,Soan Gardens G Block,11:15:55,11:16:15
FR-15,Soan Gardens H Block,11:18:10,11:18:30
FR-15,River Gardens,11:20:00,11:20:20
FR-15,Kaak Pul,11:22:05,11:22:25
FR-15,Dha Gate 08,11:24:20,11:24:40
FR-15,Dha Gate 07,11:26:10,11:26:30
FR-15,Suparco,11:28:15,11:28:35
FR-15,T- Chowk,11:30:30,11:30:30
FR-15,Khanna Pul,11:30:00,11:30:00
FR-15,Fazaia,11:31:30,11:31:50
FR-15,Gangal,11:33:35,11:33:55
FR-15,Koral Town,11:35:50,11:36:10
FR-15,Gulberg,11:37:40,11:38:00
FR-15,Pagh Chowk,11:39:45,11:40:05
FR-15,Pwd Housing Society,11:42:00,11:42:20
FR-15,Soan Gardens E Block,11:43:50,11:44:10
FR-15,Soan Gardens G Block,11:45:55,11:46:15
FR-15,Soan Gardens H Block,11:48:10,11:48:30
FR-15,River Gardens,11:50:00,11:50:20
FR-15,Kaak Pul,11:52:05,11:52:25
FR-15,Dha Gate 08,11:54:20,11:54:40
FR-15,Dha Gate 07,11:56:10,11:56:30
FR-15,Suparco,11:58:15,11:58:35
FR-15,T- Chowk,12:00:30,12:00:30
FR-15,Khanna Pul,12:00:00,12:00:00
FR-15,Fazaia,12:01:30,12:01:50
FR-15,Gangal,12:03:35,12:03:55
FR-15,Koral Town,12:05:50,12:06:10
FR-15,Gulberg,12:07:40,12:08:00
FR-15,Pagh Chowk,12:09:45,12:10:05
FR-15,Pwd Housing Society,12:12:00,12:12:20
FR-15,Soan Gardens E Block,12:13:50,12:14:10
FR-15,Soan Gardens G Block,12:15:55,12:16:15
FR-15,Soan Gardens H Block,12:18:10,12:18:30
FR-15,River Gardens,12:20:00,12:20:20
FR-15,Kaak Pul,12:22:05,12:22:25
FR-15,Dha Gate 08,12:24:20,12:24:40
FR-15,Dha Gate 07,12:26:10,12:26:30
FR-15,Suparco,12:28:15,12:28:35
FR-15,T- Chowk,12:30:30,12:30:30
FR-15,Khanna Pul,12:30:00,12:30:00
FR-15,Fazaia,12:31:30,12:31:50
FR-15,Gangal,12:33:35,12:33:55
FR-15,Koral Town,12:35:50,12:36:10
FR-15,Gulberg,12:37:40,12:38:00
FR-15,Pagh Chowk,12:39:45,12:40:05
FR-15,Pwd Housing Society,12:42:00,12:42:20
FR-15,Soan Gardens E Block,12:43:50,12:44:10
FR-15,Soan Gardens G Block,12:45:55,12:46:15
FR-15,Soan Gardens H Block,12:48:10,12:48:30
FR-15,River Gardens,12:50:00,12:50:20
FR-15,Kaak Pul,12:52:05,12:52:25
FR-15,Dha Gate 08,12:54:20,12:54:40
FR-15,Dha Gate 07,12:56:10,12:56:30
FR-15,Suparco,12:58:15,12:58:35
FR-15,T- Chowk,13:00:30,13:00:30
FR-15,Khanna Pul,13:00:00,13:00:00
FR-15,Fazaia,13:01:30,13:01:50
FR-15,Gangal,13:03:35,13:03:55
FR-15,Koral Town,13:05:50,13:06:10
FR-15,Gulberg,13:07:40,13:08:00
FR-15,Pagh Chowk,13:09:45,13:10:05
FR-15,Pwd Housing Society,13:12:00,13:12:20
FR-15,Soan Gardens E Block,13:13:50,13:14:10
FR-15,Soan Gardens G Block,13:15:55,13:16:15
FR-15,Soan Gardens H Block,13:18:10,13:18:30
FR-15,River Gardens,13:20:00,13:20:20
FR-15,Kaak Pul,13:22:05,13:22:25
FR-15,Dha Gate 08,13:24:20,13:24:40
FR-15,Dha Gate 07,13:26:10,13:26:30
FR-15,Suparco,13:28:15,13:28:35
FR-15,T- Chowk,13:30:30,13:30:30
FR-15,Khanna Pul,13:30:00,13:30:00
FR-15,Fazaia,13:31:30,13:31:50
FR-15,Gangal,13:33:35,13:33:55
FR-15,Koral Town,13:35:50,13:36:10
FR-15,Gulberg,13:37:40,13:38:00
FR-15,Pagh Chowk,13:39:45,13:40:05
FR-15,Pwd Housing Society,13:42:00,13:42:20
FR-15,Soan Gardens E Block,13:43:50,13:44:10
FR-15,Soan Gardens G Block,13:45:55,13:46:15
FR-15,Soan Gardens H Block,13:48:10,13:48:30
FR-15,River Gardens,13:50:00,13:50:20
FR-15,Kaak Pul,13:52:05,13:52:25
FR-15,Dha Gate 08,13:54:20,13:54:40
FR-15,Dha Gate 07,13:56:10,13:56:30
FR-15,Suparco,13:58:15,13:58:35
FR-15,T- Chowk,14:00:30,14:00:30
FR-15,Khanna Pul,14:00:00,14:00:00
FR-15,Fazaia,14:01:30,14:01:50
FR-15,Gangal,14:03:35,14:03:55
FR-15,Koral Town,14:05:50,14:06:10
FR-15,Gulberg,14:07:40,14:08:00
FR-15,Pagh Chowk,14:09:45,14:10:05
FR-15,Pwd Housing Society,14:12:00,14:12:20
FR-15,Soan Gardens E Block,14:13:50,14:14:10
FR-15,Soan Gardens G Block,14:15:55,14:16:15
FR-15,Soan Gardens H Block,14:18:10,14:18:30
FR-15,River Gardens,14:20:00,14:20:20
FR-15,Kaak Pul,14:22:05,14:22:25
FR-15,Dha Gate 08,14:24:20,14:24:40
FR-15,Dha Gate 07,14:26:10,14:26:30
FR-15,Suparco,14:28:15,14:28:35
FR-15,T- Chowk,14:30:30,14:30:30
FR-15,Khanna Pul,14:30:00,14:30:00
FR-15,Fazaia,14:31:30,14:31:50
FR-15,Gangal,14:33:35,14:33:55
FR-15,Koral Town,14:35:50,14:36:10
FR-15,Gulberg,14:37:40,14:38:00
FR-15,Pagh Chowk,14:39:45,14:40:05
FR-15,Pwd Housing Society,14:42:00,14:42:20
FR-15,Soan Gardens E Block,14:43:50,14:44:10
FR-15,Soan Gardens G Block,14:45:55,14:46:15
FR-15,Soan Gardens H Block,14:48:10,14:48:30
FR-15,River Gardens,14:50:00,14:50:20
FR-15,Kaak Pul,14:52:05,14:52:25
FR-15,Dha Gate 08,14:54:20,14:54:40
FR-15,Dha Gate 07,14:56:10,14:56:30
FR-15,Suparco,14:58:15,14:58:35
FR-15,T- Chowk,15:00:30,15:00:30
FR-15,Khanna Pul,15:00:00,15:00:00
FR-15,Fazaia,15:01:30,15:01:50
FR-15,Gangal,15:03:35,15:03:55
FR-15,Koral Town,15:05:50,15:06:10
FR-15,Gulberg,15:07:40,15:08:00
FR-15,Pagh Chowk,15:09:45,15:10:05
FR-15,Pwd Housing Society,15:12:00,15:12:20
FR-15,Soan Gardens E Block,15:13:50,15:14:10
FR-15,Soan Gardens G Block,15:15:55,15:16:15
FR-15,Soan Gardens H Block,15:18:10,15:18:30
FR-15,River Gardens,15:20:00,15:20:20
FR-15,Kaak Pul,15:22:05,15:22:25
FR-15,Dha Gate 08,15:24:20,15:24:40
FR-15,Dha Gate 07,15:26:10,15:26:30
FR-15,Suparco,15:28:15,15:28:35
FR-15,T- Chowk,15:30:30,15:30:30
FR-15,Khanna Pul,15:30:00,15:30:00
FR-15,Fazaia,15:31:30,15:31:50
FR-15,Gangal,15:33:35,15:33:55
FR-15,Koral Town,15:35:50,15:36:10
FR-15,Gulberg,15:37:40,15:38:00
FR-15,Pagh Chowk,15:39:45,15:40:05
FR-15,Pwd Housing Society,15:42:00,15:42:20
FR-15,Soan Gardens E Block,15:43:50,15:44:10
FR-15,Soan Gardens G Block,15:45:55,15:46:15
FR-15,Soan Gardens H Block,15:48:10,15:48:30
FR-15,River Gardens,15:50:00,15:50:20
FR-15,Kaak Pul,15:52:05,15:52:25
FR-15,Dha Gate 08,15:54:20,15:54:40
FR-15,Dha Gate 07,15:56:10,15:56:30
FR-15,Suparco,15:58:15,15:58:35
FR-15,T- Chowk,16:00:30,16:00:30
FR-15,Khanna Pul,16:00:00,16:00:00
FR-15,Fazaia,16:01:30,16:01:50
FR-15,Gangal,16:03:35,16:03:55
FR-15,Koral Town,16:05:50,16:06:10
FR-15,Gulberg,16:07:40,16:08:00
FR-15,Pagh Chowk,16:09:45,16:10:05
FR-15,Pwd Housing Society,16:12:00,16:12:20
FR-15,Soan Gardens E Block,16:13:50,16:14:10
FR-15,Soan Gardens G Block,16:15:55,16:16:15
FR-15,Soan Gardens H Block,16:18:10,16:18:30
FR-15,River Gardens,16:20:00,16:20:20
FR-15,Kaak Pul,16:22:05,16:22:25
FR-15,Dha Gate 08,16:24:20,16:24:40
FR-15,Dha Gate 07,16:26:10,16:26:30
FR-15,Suparco,16:28:15,16:28:35
FR-15,T- Chowk,16:30:30,16:30:30
FR-15,Khanna Pul,16:30:00,16:30:00
FR-15,Fazaia,16:31:30,16:31:50
FR-15,Gangal,16:33:35,16:33:55
FR-15,Koral Town,16:35:50,16:36:10
FR-15,Gulberg,16:37:40,16:38:00
FR-15,Pagh Chowk,16:39:45,16:40:05
FR-15,Pwd Housing Society,16:42:00,16:42:20
FR-15,Soan Gardens E Block,16:43:50,16:44:10
FR-15,Soan Gardens G Block,16:45:55,16:46:15
FR-15,Soan Gardens H Block,16:48:10,16:48:30
FR-15,River Gardens,16:50:00,16:50:20
FR-15,Kaak Pul,16:52:05,16:52:25
FR-15,Dha Gate 08,16:54:20,16:54:40
FR-15,Dha Gate 07,16:56:10,16:56:30
FR-15,Suparco,16:58:15,16:58:35
FR-15,T- Chowk,17:00:30,17:00:30
FR-15,Khanna Pul,17:00:00,17:00:00
FR-15,Fazaia,17:01:30,17:01:50
FR-15,Gangal,17:03:35,17:03:55
FR-15,Koral Town,17:05:50,17:06:10
FR-15,Gulberg,17:07:40,17:08:00
FR-15,Pagh Chowk,17:09:45,17:10:05
FR-15,Pwd Housing Society,17:12:00,17:12:20
FR-15,Soan Gardens E Block,17:13:50,17:14:10
FR-15,Soan Gardens G Block,17:15:55,17:16:15
FR-15,Soan Gardens H Block,17:18:10,17:18:30
FR-15,River Gardens,17:20:00,17:20:20
FR-15,Kaak Pul,17:22:05,17:22:25
FR-15,Dha Gate 08,17:24:20,17:24:40
FR-15,Dha Gate 07,17:26:10,17:26:30
FR-15,Suparco,17:28:15,17:28:35
FR-15,T- Chowk,17:30:30,17:30:30
FR-15,Khanna Pul,17:30:00,17:30:00
FR-15,Fazaia,17:31:30,17:31:50
FR-15,Gangal,17:33:35,17:33:55
FR-15,Koral Town,17:35:50,17:36:10
FR-15,Gulberg,17:37:40,17:38:00
FR-15,Pagh Chowk,17:39:45,17:40:05
FR-15,Pwd Housing Society,17:42:00,17:42:20
FR-15,Soan Gardens E Block,17:43:50,17:44:10
FR-15,Soan Gardens G Block,17:45:55,17:46:15
FR-15,Soan Gardens H Block,17:48:10,17:48:30
FR-15,River Gardens,17:50:00,17:50:20
FR-15,Kaak Pul,17:52:05,17:52:25
FR-15,Dha Gate 08,17:54:20,17:54:40
FR-15,Dha Gate 07,17:56:10,17:56:30
FR-15,Suparco,17:58:15,17:58:35
FR-15,T- Chowk,18:00:30,18:00:30
FR-15,Khanna Pul,18:00:00,18:00:00
FR-15,Fazaia,18:01:30,18:01:50
FR-15,Gangal,18:03:35,18:03:55
FR-15,Koral Town,18:05:50,18:06:10
FR-15,Gulberg,18:07:40,18:08:00
FR-15,Pagh Chowk,18:09:45,18:10:05
FR-15,Pwd Housing Society,18:12:00,18:12:20
FR-15,Soan Gardens E Block,18:13:50,18:14:10
FR-15,Soan Gardens G Block,18:15:55,18:16:15
FR-15,Soan Gardens H Block,18:18:10,18:18:30
FR-15,River Gardens,18:20:00,18:20:20
FR-15,Kaak Pul,18:22:05,18:22:25
FR-15,Dha Gate 08,18:24:20,18:24:40
FR-15,Dha Gate 07,18:26:10,18:26:30
FR-15,Suparco,18:28:15,18:28:35
FR-15,T- Chowk,18:30:30,18:30:30
FR-15,Khanna Pul,18:30:00,18:30:00
FR-15,Fazaia,18:31:30,18:31:50
FR-15,Gangal,18:33:35,18:33:55
FR-15,Koral Town,18:35:50,18:36:10
FR-15,Gulberg,18:37:40,18:38:00
FR-15,Pagh Chowk,18:39:45,18:40:05
FR-15,Pwd Housing Society,18:42:00,18:42:20
FR-15,Soan Gardens E Block,18:43:50,18:44:10
FR-15,Soan Gardens G Block,18:45:55,18:46:15
FR-15,Soan Gardens H Block,18:48:10,18:48:30
FR-15,River Gardens,18:50:00,18:50:20
FR-15,Kaak Pul,18:52:05,18:52:25
FR-15,Dha Gate 08,18:54:20,18:54:40
FR-15,Dha Gate 07,18:56:10,18:56:30
FR-15,Suparco,18:58:15,18:58:35
FR-15,T- Chowk,19:00:30,19:00:30
FR-15,Khanna Pul,19:00:00,19:00:00
FR-15,Fazaia,19:01:30,19:01:50
FR-15,Gangal,19:03:35,19:03:55
FR-15,Koral Town,19:05:50,19:06:10
FR-15,Gulberg,19:07:40,19:08:00
FR-15,Pagh Chowk,19:09:45,19:10:05
FR-15,Pwd Housing Society,19:12:00,19:12:20
FR-15,Soan Gardens E Block,19:13:50,19:14:10
FR-15,Soan Gardens G Block,19:15:55,19:16:15
FR-15,Soan Gardens H Block,19:18:10,19:18:30
FR-15,River Gardens,19:20:00,19:20:20
FR-15,Kaak Pul,19:22:05,19:22:25
FR-15,Dha Gate 08,19:24:20,19:24:40
FR-15,Dha Gate 07,19:26:10,19:26:30
FR-15,Suparco,19:28:15,19:28:35
FR-15,T- Chowk,19:30:30,19:30:30
FR-15,Khanna Pul,19:30:00,19:30:00
FR-15,Fazaia,19:31:30,19:31:50
FR-15,Gangal,19:33:35,19:33:55
FR-15,Koral Town,19:35:50,19:36:10
FR-15,Gulberg,19:37:40,19:38:00
FR-15,Pagh Chowk,19:39:45,19:40:05
FR-15,Pwd Housing Society,19:42:00,19:42:20
FR-15,Soan Gardens E Block,19:43:50,19:44:10
FR-15,Soan Gardens G Block,19:45:55,19:46:15
FR-15,Soan Gardens H Block,19:48:10,19:48:30
FR-15,River Gardens,19:50:00,19:50:20
FR-15,Kaak Pul,19:52:05,19:52:25
FR-15,Dha Gate 08,19:54:20,19:54:40
FR-15,Dha Gate 07,19:56:10,19:56:30
FR-15,Suparco,19:58:15,19:58:35
FR-15,T- Chowk,20:00:30,20:00:30
FR-15,Khanna Pul,20:00:00,20:00:00
FR-15,Fazaia,20:01:30,20:01:50
FR-15,Gangal,20:03:35,20:03:55
FR-15,Koral Town,20:05:50,20:06:10
FR-15,Gulberg,20:07:40,20:08:00
FR-15,Pagh Chowk,20:09:45,20:10:05
FR-15,Pwd Housing Society,20:12:00,20:12:20
FR-15,Soan Gardens E Block,20:13:50,20:14:10
FR-15,Soan Gardens G Block,20:15:55,20:16:15
FR-15,Soan Gardens H Block,20:18:10,20:18:30
FR-15,River Gardens,20:20:00,20:20:20
FR-15,Kaak Pul,20:22:05,20:22:25
FR-15,Dha Gate 08,20:24:20,20:24:40
FR-15,Dha Gate 07,20:26:10,20:26:30
FR-15,Suparco,20:28:15,20:28:35
FR-15,T- Chowk,20:30:30,20:30:30
FR-15,Khanna Pul,20:30:00,20:30:00
FR-15,Fazaia,20:31:30,20:31:50
FR-15,Gangal,20:33:35,20:33:55
FR-15,Koral Town,20:35:50,20:36:10
FR-15,Gulberg,20:37:40,20:38:00
FR-15,Pagh Chowk,20:39:45,20:40:05
FR-15,Pwd Housing Society,20:42:00,20:42:20
FR-15,Soan Gardens E Block,20:43:50,20:44:10
FR-15,Soan Gardens G Block,20:45:55,20:46:15
FR-15,Soan Gardens H Block,20:48:10,20:48:30
FR-15,River Gardens,20:50:00,20:50:20
FR-15,Kaak Pul,20:52:05,20:52:25
FR-15,Dha Gate 08,20:54:20,20:54:40
FR-15,Dha Gate 07,20:56:10,20:56:30
FR-15,Suparco,20:58:15,20:58:35
FR-15,T- Chowk,21:00:30,21:00:30
FR-15,Khanna Pul,21:00:00,21:00:00
FR-15,Fazaia,21:01:30,21:01:50
FR-15,Gangal,21:03:35,21:03:55
FR-15,Koral Town,21:05:50,21:06:10
FR-15,Gulberg,21:07:40,21:08:00
FR-15,Pagh Chowk,21:09:45,21:10:05
FR-15,Pwd Housing Society,21:12:00,21:12:20
FR-15,Soan Gardens E Block,21:13:50,21:14:10
FR-15,Soan Gardens G Block,21:15:55,21:16:15
FR-15,Soan Gardens H Block,21:18:10,21:18:30
FR-15,River Gardens,21:20:00,21:20:20
FR-15,Kaak Pul,21:22:05,21:22:25
FR-15,Dha Gate 08,21:24:20,21:24:40
FR-15,Dha Gate 07,21:26:10,21:26:30
FR-15,Suparco,21:28:15,21:28:35
FR-15,T- Chowk,21:30:30,21:30:30
FR-15,Khanna Pul,21:30:00,21:30:00
FR-15,Fazaia,21:31:30,21:31:50
FR-15,Gangal,21:33:35,21:33:55
FR-15,Koral Town,21:35:50,21:36:10
FR-15,Gulberg,21:37:40,21:38:00
FR-15,Pagh Chowk,21:39:45,21:40:05
FR-15,Pwd Housing Society,21:42:00,21:42:20
FR-15,Soan Gardens E Block,21:43:50,21:44:10
FR-15,Soan Gardens G Block,21:45:55,21:46:15
FR-15,Soan Gardens H Block,21:48:10,21:48:30
FR-15,River Gardens,21:50:00,21:50:20
FR-15,Kaak Pul,21:52:05,21:52:25
FR-15,Dha Gate 08,21:54:20,21:54:40
FR-15,Dha Gate 07,21:56:10,21:56:30
FR-15,Suparco,21:58:15,21:58:35
FR-15,T- Chowk,22:00:30,22:00:30
FR-15,Khanna Pul,22:00:00,22:00:00
FR-15,Fazaia,22:01:30,22:01:50
FR-15,Gangal,22:03:35,22:03:55
FR-15,Koral Town,22:05:50,22:06:10
FR-15,Gulberg,22:07:40,22:08:00
FR-15,Pagh Chowk,22:09:45,22:10:05
FR-15,Pwd Housing Society,22:12:00,22:12:20
FR-15,Soan Gardens E Block,22:13:50,22:14:10
FR-15,Soan Gardens G Block,22:15:55,22:16:15
FR-15,Soan Gardens H Block,22:18:10,22:18:30
FR-15,River Gardens,22:20:00,22:20:20
FR-15,Kaak Pul,22:22:05,22:22:25
FR-15,Dha Gate 08,22:24:20,22:24:40
FR-15,Dha Gate 07,22:26:10,22:26:30
FR-15,Suparco,22:28:15,22:28:35
FR-15,T- Chowk,22:30:30,22:30:30
FR-09,Khanna Pul,06:00:00,06:00:00
FR-09,Zia Masjid,06:04:50,06:05:10
FR-09,Kuri Road,06:07:10,06:07:30
FR-09,Iqbal Town,06:09:10,06:09:30
FR-09,Dhok Kala Khan,06:11:05,06:11:25
FR-09,Sohan,06:14:15,06:14:35
FR-09,Faizabad Metro Station,06:18:15,06:18:35
FR-09,Ijp Metro Station,06:22:35,06:22:55
FR-09,Pindora Chungi,06:26:45,06:27:05
FR-09,Katarian Chungi,06:28:15,06:28:35
FR-09,Katarian Pull,06:29:51,06:30:11
FR-09,Cda Stop,06:32:04,06:32:24
FR-09,Pully Stop,06:34:09,06:34:29
FR-09,Mandi Morh,06:37:09,06:37:29
FR-09,Fauji Colony,06:39:04,06:39:24
FR-09,Carriage Factory,06:40:44,06:41:04
FR-09,Westridge,06:42:34,06:42:54
FR-09,Ctti,06:44:11,06:44:31
FR-09,Social Security Hospital,06:46:09,06:46:29
FR-09,British Homes,06:47:29,06:47:49
FR-09,Pir Wadhai Morh,06:49:05,06:49:25
FR-09,Kohinoor Mill Colony,06:51:35,06:51:55
FR-09,Kohinoor Mill,06:53:45,06:54:05
FR-09,Chishtiabad,06:56:05,06:56:25
FR-09,Golra Morh,06:58:30,06:58:50
FR-09,Home Of Military Transport,07:01:40,07:02:00
FR-09,Golra Morh Metro Station,07:05:00,07:05:00
FR-09,Khanna Pul,06:15:00,06:15:00
FR-09,Zia Masjid,06:19:50,06:20:10
FR-09,Kuri Road,06:22:10,06:22:30
FR-09,Iqbal Town,06:24:10,06:24:30
FR-09,Dhok Kala Khan,06:26:05,06:26:25
FR-09,Sohan,06:29:15,06:29:35
FR-09,Faizabad Metro Station,06:33:15,06:33:35
FR-09,Ijp Metro Station,06:37:35,06:37:55
FR-09,Pindora Chungi,06:41:45,06:42:05
FR-09,Katarian Chungi,06:43:15,06:43:35
FR-09,Katarian Pull,06:44:51,06:45:11
FR-09,Cda Stop,06:47:04,06:47:24
FR-09,Pully Stop,06:49:09,06:49:29
FR-09,Mandi Morh,06:52:09,06:52:29
FR-09,Fauji Colony,06:54:04,06:54:24
FR-09,Carriage Factory,06:55:44,06:56:04
FR-09,Westridge,06:57:34,06:57:54
FR-09,Ctti,06:59:11,06:59:31
FR-09,Social Security Hospital,07:01:09,07:01:29
FR-09,British Homes,07:02:29,07:02:49
FR-09,Pir Wadhai Morh,07:04:05,07:04:25
FR-09,Kohinoor Mill Colony,07:06:35,07:06:55
FR-09,Kohinoor Mill,07:08:45,07:09:05
FR-09,Chishtiabad,07:11:05,07:11:25
FR-09,Golra Morh,07:13:30,07:13:50
FR-09,Home Of Military Transport,07:16:40,07:17:00
FR-09,Golra Morh Metro Station,07:20:00,07:20:00
FR-09,Khanna Pul,06:30:00,06:30:00
FR-09,Zia Masjid,06:34:50,06:35:10
FR-09,Kuri Road,06:37:10,06:37:30
FR-09,Iqbal Town,06:39:10,06:39:30
FR-09,Dhok Kala Khan,06:41:05,06:41:25
FR-09,Sohan,06:44:15,06:44:35
FR-09,Faizabad Metro Station,06:48:15,06:48:35
FR-09,Ijp Metro Station,06:52:35,06:52:55
FR-09,Pindora Chungi,06:56:45,06:57:05
FR-09,Katarian Chungi,06:58:15,06:58:35
FR-09,Katarian Pull,06:59:51,07:00:11
FR-09,Cda Stop,07:02:04,07:02:24
FR-09,Pully Stop,07:04:09,07:04:29
FR-09,Mandi Morh,07:07:09,07:07:29
FR-09,Fauji Colony,07:09:04,07:09:24
FR-09,Carriage Factory,07:10:44,07:11:04
FR-09,Westridge,07:12:34,07:12:54
FR-09,Ctti,07:14:11,07:14:31
FR-09,Social Security Hospital,07:16:09,07:16:29
FR-09,British Homes,07:17:29,07:17:49
FR-09,Pir Wadhai Morh,07:19:05,07:19:25
FR-09,Kohinoor Mill Colony,07:21:35,07:21:55
FR-09,Kohinoor Mill,07:23:45,07:24:05
FR-09,Chishtiabad,07:26:05,07:26:25
FR-09,Golra Morh,07:28:30,07:28:50
FR-09,Home Of Military Transport,07:31:40,07:32:00
FR-09,Golra Morh Metro Station,07:35:00,07:35:00
FR-09,Khanna Pul,06:45:00,06:45:00
FR-09,Zia Masjid,06:49:50,06:50:10
FR-09,Kuri Road,06:52:10,06:52:30
FR-09,Iqbal Town,06:54:10,06:54:30
FR-09,Dhok Kala Khan,06:56:05,06:56:25
FR-09,Sohan,06:59:15,06:59:35
FR-09,Faizabad Metro Station,07:03:15,07:03:35
FR-09,Ijp Metro Station,07:07:35,07:07:55
FR-09,Pindora Chungi,07:11:45,07:12:05
FR-09,Katarian Chungi,07:13:15,07:13:35
FR-09,Katarian Pull,07:14:51,07:15:11
FR-09,Cda Stop,07:17:04,07:17:24
FR-09,Pully Stop,07:19:09,07:19:29
FR-09,Mandi Morh,07:22:09,07:22:29
FR-09,Fauji Colony,07:24:04,07:24:24
FR-09,Carriage Factory,07:25:44,07:26:04
FR-09,Westridge,07:27:34,07:27:54
FR-09,Ctti,07:29:11,07:29:31
FR-09,Social Security Hospital,07:31:09,07:31:29
FR-09,British Homes,07:32:29,07:32:49
FR-09,Pir Wadhai Morh,07:34:05,07:34:25
FR-09,Kohinoor Mill Colony,07:36:35,07:36:55
FR-09,Kohinoor Mill,07:38:45,07:39:05
FR-09,Chishtiabad,07:41:05,07:41:25
FR-09,Golra Morh,07:43:30,07:43:50
FR-09,Home Of Military Transport,07:46:40,07:47:00
FR-09,Golra Morh Metro Station,07:50:00,07:50:00
FR-09,Khanna Pul,07:00:00,07:00:00
FR-09,Zia Masjid,07:04:50,07:05:10
FR-09,Kuri Road,07:07:10,07:07:30
FR-09,Iqbal Town,07:09:10,07:09:30
FR-09,Dhok Kala Khan,07:11:05,07:11:25
FR-09,Sohan,07:14:15,07:14:35
FR-09,Faizabad Metro Station,07:18:15,07:18:35
FR-09,Ijp Metro Station,07:22:35,07:22:55
FR-09,Pindora Chungi,07:26:45,07:27:05
FR-09,Katarian Chungi,07:28:15,07:28:35
FR-09,Katarian Pull,07:29:51,07:30:11
FR-09,Cda Stop,07:32:04,07:32:24
FR-09,Pully Stop,07:34:09,07:34:29
FR-09,Mandi Morh,07:37:09,07:37:29
FR-09,Fauji Colony,07:39:04,07:39:24
FR-09,Carriage Factory,07:40:44,07:41:04
FR-09,Westridge,07:42:34,07:42:54
FR-09,Ctti,07:44:11,07:44:31
FR-09,Social Security Hospital,07:46:09,07:46:29
FR-09,British Homes,07:47:29,07:47:49
FR-09,Pir Wadhai Morh,07:49:05,07:49:25
FR-09,Kohinoor Mill Colony,07:51:35,07:51:55
FR-09,Kohinoor Mill,07:53:45,07:54:05
FR-09,Chishtiabad,07:56:05,07:56:25
FR-09,Golra Morh,07:58:30,07:58:50
FR-09,Home Of Military Transport,08:01:40,08:02:00
FR-09,Golra Morh Metro Station,08:05:00,08:05:00
FR-09,Khanna Pul,07:15:00,07:15:00
FR-09,Zia Masjid,07:19:50,07:20:10
FR-09,Kuri Road,07:22:10,07:22:30
FR-09,Iqbal Town,07:24:10,07:24:30
FR-09,Dhok Kala Khan,07:26:05,07:26:25
FR-09,Sohan,07:29:15,07:29:35
FR-09,Faizabad Metro Station,07:33:15,07:33:35
FR-09,Ijp Metro Station,07:37:35,07:37:55
FR-09,Pindora Chungi,07:41:45,07:42:05
FR-09,Katarian Chungi,07:43:15,07:43:35
FR-09,Katarian Pull,07:44:51,07:45:11
FR-09,Cda Stop,07:47:04,07:47:24
FR-09,Pully Stop,07:49:09,07:49:29
FR-09,Mandi Morh,07:52:09,07:52:29
FR-09,Fauji Colony,07:54:04,07:54:24
FR-09,Carriage Factory,07:55:44,07:56:04
FR-09,Westridge,07:57:34,07:57:54
FR-09,Ctti,07:59:11,07:59:31
FR-09,Social Security Hospital,08:01:09,08:01:29
FR-09,British Homes,08:02:29,08:02:49
FR-09,Pir Wadhai Morh,08:04:05,08:04:25
FR-09,Kohinoor Mill Colony,08:06:35,08:06:55
FR-09,Kohinoor Mill,08:08:45,08:09:05
FR-09,Chishtiabad,08:11:05,08:11:25
FR-09,Golra Morh,08:13:30,08:13:50
FR-09,Home Of Military Transport,08:16:40,08:17:00
FR-09,Golra Morh Metro Station,08:20:00,08:20:00
FR-09,Khanna Pul,07:30:00,07:30:00
FR-09,Zia Masjid,07:34:50,07:35:10
FR-09,Kuri Road,07:37:10,07:37:30
FR-09,Iqbal Town,07:39:10,07:39:30
FR-09,Dhok Kala Khan,07:41:05,07:41:25
FR-09,Sohan,07:44:15,07:44:35
FR-09,Faizabad Metro Station,07:48:15,07:48:35
FR-09,Ijp Metro Station,07:52:35,07:52:55
FR-09,Pindora Chungi,07:56:45,07:57:05
FR-09,Katarian Chungi,07:58:15,07:58:35
FR-09,Katarian Pull,07:59:51,08:00:11
FR-09,Cda Stop,08:02:04,08:02:24
FR-09,Pully Stop,08:04:09,08:04:29
FR-09,Mandi Morh,08:07:09,08:07:29
FR-09,Fauji Colony,08:09:04,08:09:24
FR-09,Carriage Factory,08:10:44,08:11:04
FR-09,Westridge,08:12:34,08:12:54
FR-09,Ctti,08:14:11,08:14:31
FR-09,Social Security Hospital,08:16:09,08:16:29
FR-09,British Homes,08:17:29,08:17:49
FR-09,Pir Wadhai Morh,08:19:05,08:19:25
FR-09,Kohinoor Mill Colony,08:21:35,08:21:55
FR-09,Kohinoor Mill,08:23:45,08:24:05
FR-09,Chishtiabad,08:26:05,08:26:25
